Time_days,S_particulate,S_acetate,X_acetogens,X_methanogens,CH4_cumulative
0.0,10.0,0.5,0.2,0.1,0.0
0.20066889632107024,9.801331102973831,0.4983547597821664,0.1995187928394565,0.09981200192238618,0.0013150932736650577
0.4013377926421405,9.606609140215339,0.4938691735278438,0.19903774583438444,0.09962409369942969,0.002624635065651004
0.6020066889632107,9.415755696691507,0.4871392737587051,0.198556031808681,0.0994360551343445,0.003926055719458173
0.802675585284281,9.228693917348044,0.47865987869368215,0.19807298606436496,0.09924770704265035,0.005217256960203998
1.0033444816053512,9.045348474278502,0.4688438753814358,0.197588075012388,0.09905890290323874,0.00649651572553402
1.2040133779264215,8.865645533661493,0.45804286637981156,0.19710086254314854,0.09886951992894513,0.007762381434094072
1.4046822742474916,8.6895127331446,0.4465465317899582,0.19661101097797273,0.09867945980399917,0.009013684744216849
1.605351170568562,8.516879141998391,0.43460253889762246,0.19611824862273206,0.09848864011094534,0.010249439024539538
1.8060200668896322,8.347675244201586,0.4224122867760018,0.19562237660439907,0.09829699669118376,0.011468867822103612
2.0066889632107023,8.181832902213454,0.4101413713241886,0.19512325178775383,0.09810447936749021,0.012671355854153164
2.2073578595317724,8.01928532937323,0.39792589173392995,0.19462077648730475,0.09791104940376001,0.013856419925589116
2.408026755852843,7.859967073769815,0.3858696940209089,0.19411490288114921,0.09771668122297039,0.015023728977105034
2.608695652173913,7.7038139759268445,0.3740552963596963,0.19360561525715256,0.09752135774518744,0.016173050517048853
2.809364548494983,7.550763151068534,0.3625441225990406,0.19309292962337743,0.09732507053951253,0.01730425248960651
3.0100334448160537,7.4007529742964415,0.351378998589303,0.19257688962620467,0.09712781899286398,0.018417293841934673
3.210702341137124,7.253723033573133,0.3405890093067266,0.1920575587195965,0.09692960832791297,0.019512201743354825
3.411371237458194,7.109614117243529,0.33019013785017803,0.19153501913916285,0.09673044942525769,0.020589069571982317
3.6120401337792645,6.9683681988032475,0.32019043724327845,0.19100936351509212,0.09653035657380757,0.021648031032144226
3.8127090301003346,6.829928397838072,0.3105896614077626,0.19048069554459404,0.09632934780751783,0.022689264046944418
4.013377926421405,6.694238962742305,0.3013798961588992,0.18994912899968075,0.09612744469667764,0.023712988360399
4.214046822742475,6.561245256861942,0.2925530275956798,0.1894147756431887,0.09592466875674227,0.024719424081413338
4.414715719063545,6.430893722189396,0.2840953636942722,0.18887775402920656,0.09572104419420813,0.02570882337273223
4.615384615384616,6.303131864320099,0.27598935190766716,0.1883381867511662,0.09551659710103709,0.026681461141613603
4.816053511705686,6.177908240186311,0.26822238376749136,0.1877961862067961,0.09531135101074664,0.027637583681569947
5.016722408026756,6.055172420291111,0.2607771902391768,0.18725187024656376,0.09510533181396248,0.02857746543663279
5.217391304347826,5.934874976582995,0.25363332722833587,0.18670535979438171,0.09489856702270055,0.029501400490528646
5.418060200668896,5.816967470920377,0.24677810375953194,0.18615676118017252,0.09469108011583302,0.03040963718918579
5.618729096989966,5.7014024213227055,0.2401958591897342,0.18560618358336836,0.09448289608423632,0.031302442202717384
5.819397993311037,5.588133287274585,0.2338680081625554,0.18505373899203284,0.0942740414334006,0.03218010054580502
6.0200668896321075,5.477114460288421,0.22778334635116138,0.18449952554637966,0.09406453872407698,0.03304285243280159
6.2207357859531776,5.368301232989728,0.22192893608118364,0.18394364236217325,0.09385441137769243,0.033890948815363794
6.421404682274248,5.2616497836029605,0.21628877443467454,0.18338619171939152,0.09364368440790746,0.03472465983265279
6.622073578595318,5.157117168073698,0.21085371148649296,0.18282726303526242,0.09343237905851648,0.0355442127731958
6.822742474916388,5.054661291784691,0.2056137826186073,0.1822669453335187,0.09322051692190667,0.03634983968875708
7.023411371237458,4.954240892735176,0.20055552357106163,0.18170533162303612,0.09300812142227226,0.03714179454303321
7.224080267558529,4.855815535232723,0.19567126797830753,0.1811425038761262,0.09279521269556538,0.03792029395972331
7.424749163879599,4.759345585365384,0.190953860364024,0.18057854163397252,0.0925818104727138,0.03868555056096764
7.625418060200669,4.664792191413624,0.18639224118218684,0.18001352918659702,0.09236793655219122,0.039437801568296495
7.826086956521739,4.572117278587978,0.18197924797424792,0.1794475429720241,0.09215361043102678,0.04017725823135655
8.02675585284281,4.481283530628659,0.177710186997515,0.17888065392711877,0.09193885006958065,0.040904114660525744
8.22742474916388,4.392254365779071,0.1735765234958389,0.17831293773744447,0.09172367547822256,0.04161858932695598
8.42809364548495,4.304993931148699,0.16957069422083018,0.1777444670704595,0.09150810598380377,0.04232089341438996
8.62876254180602,4.219467092679268,0.16568979410968257,0.177175305640452,0.09129215808124125,0.04301120593539042
8.82943143812709,4.1356394069580205,0.1619279846618136,0.17660552053616788,0.09107584981097726,0.04368972439083036
9.03010033444816,4.05347711372886,0.1582774080680293,0.17603518075878885,0.09085920024426998,0.044356658805749606
9.230769230769232,3.9729471307134543,0.15473542059355253,0.1754643455461112,0.09064222525204463,0.04501218273096916
9.431438127090301,3.8940170303145956,0.1512987299969025,0.17489307389426703,0.0904249409165825,0.04565647272975949
9.632107023411372,3.8166550238956556,0.14796089644367447,0.17432142862704372,0.09020736502705234,0.046289725686152146
9.832775919732441,3.740829957530607,0.14471734511986822,0.17374946830709284,0.08998951411351483,0.04691212445270026
10.033444816053512,3.6665113025255023,0.14156675818467454,0.17317724500853948,0.08977140258377804,0.04752382784503065
10.234113712374581,3.593669128858142,0.13850528311204452,0.17260481372657102,0.08955304620314958,0.048125010924063634
10.434782608695652,3.522274099593001,0.13552704775718807,0.17203223155668657,0.08933446179683256,0.04871586154530478
10.635451505016723,3.45229746711238,0.13263013952217906,0.1714595480461194,0.08911566362652432,0.049296538386319325
10.836120401337793,3.3837110560819257,0.1298131130767912,0.17088681086984323,0.08889666548605085,0.049867195206939434
11.036789297658864,3.3164872434853563,0.127072120308607,0.17031407050580896,0.08867748247838038,0.050428001418762906
11.237458193979933,3.250598955208732,0.1244024028899288,0.16974137783157667,0.08845813010581209,0.050979131543162894
11.438127090301004,3.186019663134737,0.12180317532837497,0.16916877624595514,0.08823862124328866,0.05152073014678741
11.638795986622075,3.122723364272592,0.11927299334415523,0.16859630919079294,0.08801896899354014,0.05205294490083371
11.839464882943144,3.0606845654787085,0.11680848618912407,0.16802402222847698,0.08779918749969096,0.052575935983260484
12.040133779264215,2.999878280390729,0.11440569566070825,0.16745196088622544,0.08757929111162502,0.05308986641815221
12.240802675585284,2.940280027660325,0.11206407728813503,0.166880164200345,0.08735929185725409,0.05359487277836012
12.441471571906355,2.8818658110849253,0.10978250056682717,0.16630867121438847,0.08713920195468162,0.05409109427497028
12.642140468227424,2.8246121035178193,0.10755840653766187,0.1657375223714211,0.08691903436912404,0.05457867919622582
12.842809364548495,2.7684958448044266,0.10538832060046066,0.16516675869033853,0.08669880248841347,0.055057781145844684
13.043478260869566,2.7134944392388567,0.10327130329058364,0.1645964162008117,0.08647851791058007,0.05552853340799867
13.244147157190636,2.6595857456695473,0.1012066246974595,0.164026529717845,0.08625819191693969,0.055991066008987726
13.444816053511706,2.606748052996257,0.09919262871346073,0.16345713472435464,0.0860378362278136,0.05644551445070979
13.645484949832776,2.5549600787807627,0.09722680211036216,0.16288826726244163,0.08581746296045557,0.05689201922186002
13.846153846153847,2.5042009629077544,0.09530722940194425,0.16231996159797177,0.08559708368331197,0.05733071483342301
14.046822742474916,2.4544502738622684,0.09343327168186426,0.1617522491126286,0.0853767089587057,0.057761724532030434
14.247491638795987,2.405687983531007,0.09160368131823868,0.16118516139769803,0.08515634958179383,0.05818517463125979
14.448160535117058,2.357894451679727,0.08981707339105297,0.16061872952434078,0.08493601628329944,0.058601191050149305
14.648829431438127,2.3110504259532334,0.08807192569216138,0.16005298404359214,0.08471571972951165,0.05900989931319804
14.849498327759198,2.2651370379761113,0.08636718687098724,0.15948795401282648,0.08449547011269813,0.05941141980110403
15.050167224080267,2.220135804724813,0.08470176600804392,0.15892366781698544,0.08427527749154529,0.05980587170759116
15.250836120401338,2.176028612627712,0.0830736956200352,0.1583601545512774,0.08405515235825864,0.06019337959241741
15.45150501672241,2.132797697655475,0.08148181203337887,0.1577974413493901,0.08383510451064467,0.060574060285777595
15.652173913043478,2.0904256450824503,0.07992578375366753,0.1572355533381885,0.08361514303303876,0.0609480226670178
15.85284280936455,2.0488953875537184,0.07840598680501357,0.15667451384282935,0.08339527637502257,0.06131536857589002
16.05351170568562,2.00819020307345,0.07692084102272097,0.15611434868961935,0.08317551415360566,0.06167621370942114
16.254180602006688,1.9682937092614115,0.07546743002206413,0.15555508521680317,0.08295586676724441,0.062030683141096506
16.45484949832776,1.9291898396649776,0.07404437496224027,0.15499674768473345,0.08273634341205596,0.0623788882970239
16.65551839464883,1.8908628422730858,0.07265194111122775,0.15443935710690918,0.08251695200618969,0.06272092607771505
16.8561872909699,1.8532972790107445,0.07129183031265247,0.1538829315858949,0.08229769933096862,0.06305688049394952
17.056856187290972,1.8164780225245505,0.06996261657750871,0.15332749368543402,0.08207859416976133,0.06338685905646804
17.25752508361204,1.7803902533167524,0.06866100323099451,0.15277306840738605,0.08185964648110788,0.06371098318924488
17.45819397993311,1.7450194394260596,0.0673856141107537,0.15221967711471765,0.08164086474942898,0.0640293574927296
17.65886287625418,1.7103513334238143,0.06613691563334113,0.15166733766332322,0.081422256029703,0.06434207025860982
17.859531772575252,1.6763719716552683,0.06491673495200605,0.1511160651810683,0.08120382628242655,0.06464919735247773
18.06020066889632,1.6430676719769877,0.06372316582757581,0.15056588029243467,0.08098558394449412,0.06495084361270424
18.26086956521739,1.6104250281256558,0.06255350420202319,0.1500168043927741,0.0807675378983173,0.06524711930114675
18.461538461538463,1.57843089413317,0.0614069592476777,0.1494688553048453,0.0805496955396096,0.06553811768470358
18.662207357859533,1.54707238301779,0.0602845429672945,0.14892204745958335,0.08033206285072146,0.06582391588409815
18.862876254180602,1.5163368648681657,0.05918736549087338,0.14837639465065175,0.08011464560704165,0.06610458885872868
19.06354515050167,1.486211966235187,0.05811263576525188,0.14783191648901986,0.07989745224092347,0.06638024261138988
19.264214046822744,1.456685558410824,0.0570585806055729,0.14728863048888377,0.07968049034118949,0.06665097359274477
19.464882943143813,1.4277457490505272,0.05602525221942608,0.14674655078132537,0.07946376605637477,0.06691686177356351
19.665551839464882,1.3993808817979219,0.05501434946537446,0.14620568840347456,0.07924728422218923,0.06717797212208332
19.866220735785955,1.3715795340873458,0.05402511403165574,0.14566605792483803,0.07903105131847254,0.06743438888418248
20.066889632107024,1.3443305147773654,0.053054906349027486,0.14512767652278494,0.07881507508094425,0.06768621108099977
20.267558528428093,1.317622850526632,0.05210288865133629,0.14459055806655433,0.07859936181765644,0.06793352138229526
20.468227424749163,1.2914457838278186,0.05117004197707275,0.1440547130937152,0.0783839163904961,0.0681763858898605
20.668896321070235,1.2657887715989453,0.050257739288371316,0.14352015111538866,0.07816874325305911,0.06841486616868986
20.869565217391305,1.2406414845081026,0.04936350893692451,0.14298688745383736,0.07795384956217975,0.06864905532065746
21.070234113712374,1.2159937980400646,0.048485663336953935,0.14245493579126076,0.07773924179698523,0.06887903877857499
21.270903010033447,1.1918357849520493,0.04762432085242368,0.14192430653571947,0.07752492499040146,0.0691048853885594
21.471571906354516,1.1681577149255082,0.0467812287671273,0.14139500710748154,0.07731090285868061,0.06932664891131507
21.672240802675585,1.1449500527355236,0.045955789627614686,0.1408670483547551,0.07709718073967893,0.06954440208467122
21.872909698996658,1.1222034563398025,0.045145562499366756,0.14034044374877966,0.07688376524631914,0.06975823260470383
22.073578595317727,1.099908765543956,0.0443498378950185,0.1398152036373833,0.07667066159675712,0.06996821216175775
22.274247491638796,1.0780570003466097,0.04356965553740872,0.13929133521955664,0.07645787359562219,0.07017439622119985
22.474916387959865,1.0566393597152952,0.042806395030974914,0.13876884482207777,0.07624540468515466,0.07037683620794151
22.67558528428094,1.0356472211068826,0.042057763874486814,0.1382477443747679,0.07603326096457044,0.0705756145095311
22.876254180602007,1.0150721328993408,0.04132224246159381,0.13772804425250043,0.0758214478618751,0.07077080588498566
23.076923076923077,0.9949058081350397,0.040600017157645926,0.13720975178167047,0.07560996941593878,0.07096246913538296
23.27759197324415,0.9751401242389409,0.03989282092597349,0.13669287149793097,0.07539882839600764,0.07115064848901646
23.47826086956522,0.955767121447941,0.039200188633510116,0.136177411192362,0.07518802913673427,0.07133540646501108
23.678929765886288,0.9367790014270861,0.03851985723663116,0.1356633812686233,0.07497757725725641,0.0715168206153551
23.879598662207357,0.9181681176123258,0.0378511761280369,0.135150789258198,0.07476747705583102,0.07169495331215378
24.08026755852843,0.8999269737484428,0.03719512512240964,0.13463963979419147,0.07455773149104798,0.07186985152834455
24.2809364548495,0.8820482229318268,0.036553176574997355,0.13412993644954446,0.07434834304998894,0.07204155690047849
24.48160535117057,0.8645246671811092,0.035923321720019524,0.1336216881509503,0.07413931680394492,0.07221014115022795
24.68227424749164,0.8473492516571669,0.03530407184512514,0.13311490273292134,0.07393065734702996,0.07237567059060027
24.88294314381271,0.8305150587616887,0.03469551659583225,0.1326095852411891,0.07372236796713345,0.07253819650959954
25.08361204013378,0.8140153079537362,0.034099250297936555,0.13210573805196393,0.07351445070207965,0.07269775582102533
25.28428093645485,0.7978433542639127,0.03351533785546416,0.1316033657716965,0.07330690868559545,0.07285439825624357
25.48494983277592,0.7819926880503276,0.03294160207395646,0.13110247638809544,0.07309974672039736,0.07300819300647866
25.68561872909699,0.7664569266232047,0.032377257861095826,0.13060307542083843,0.07289296844730378,0.07315919590010822
25.88628762541806,0.7512298123354411,0.03182300405474617,0.1301051657770044,0.07268657626740445,0.07330744849860855
26.086956521739133,0.7363052120636461,0.031280500828819745,0.12960874859555324,0.07248057174891612,0.07345298281186832
26.287625418060202,0.7216771164629374,0.030748432178866157,0.1291138296042659,0.07227495871275644,0.07359585706171846
26.48829431438127,0.7073396370656017,0.030225116559615708,0.12862041491187093,0.07206974120221658,0.07373613214526543
26.68896321070234,0.6932869996545425,0.029710320028716753,0.1281285080941216,0.07186492204517704,0.07387385496324216
26.889632107023413,0.6795135438969926,0.029205213671404252,0.12763811026320665,0.0716605028860174,0.07400905878952162
27.090301003344482,0.666013722306687,0.028710888488759603,0.12714922246695504,0.07145648535588905,0.07414177683378473
27.29096989966555,0.6527821003677847,0.02822538274205801,0.1266618504872921,0.07125287343635697,0.07427206963609044
27.491638795986624,0.639813351020157,0.027747552063840466,0.1261759986038185,0.0710496703978988,0.07439998957779564
